id,title,revenue,vote_count,vote_average,runtime,popularity
358901,Very Big Shot,0,9,7.7,107.0,3.441
14113,Zoom,12506188,395,5.2,83.0,20.327
494804,All of You,0,3,4.3,103.0,1.014
553651,ReMastered: Massacre at the Stadium,0,15,7.6,64.0,4.267
348350,Solo: A Star Wars Story,392952373,5726,6.6,135.0,66.493
571451,The Last Laugh,0,113,5.4,98.0,12.748
422052,Dayveon,0,13,7.1,75.0,8.981
145221,Monsters: Dark Continent,0,184,4.4,119.0,13.102
17218,The Set-Up,0,57,7.2,73.0,8.937
394223,Sniper: Special Ops,0,53,4.6,84.0,9.987
764,The Evil Dead,29400000,2299,7.3,85.0,38.175
497720,Alejandro Riaño: Especial de stand up,0,5,5.0,60.0,1.4
103132,In the Deep Woods,0,1,9.0,95.0,2.74
478659,On Yoga the Architecture of Peace,0,7,7.4,87.0,7.403
432959,Jim Gaffigan: Cinco,0,55,7.0,73.0,7.565
535292,21 Bridges,47088457,994,6.8,99.0,77.595
11247,A Cinderella Story,70067909,2322,6.5,95.0,26.617
294512,Alpha and Omega: The Legend of the Saw Tooth Cave,0,14,5.9,53.0,6.005
14,American Beauty,356296601,8560,8.0,122.0,26.233
51052,Arthur Christmas,0,884,6.7,97.0,27.048
535077,Aruna & Her Palate,0,13,7.1,106.0,3.636
2898,As Good as It Gets,314178011,2416,7.4,138.0,15.258
273641,Jackass Presents: Bad Grandpa .5,0,159,5.9,76.0,15.703
343829,Breaking the Bank,0,7,4.7,0.0,6.254
640,Catch Me If You Can,352114312,10034,7.9,141.0,29.061
10560,Center Stage,17200925,242,7.0,115.0,13.274
118,Charlie and the Chocolate Factory,474968763,10554,7.0,115.0,47.999
2255,Chasing Amy,12021272,896,6.8,114.0,11.218
11708,Chitty Chitty Bang Bang,0,406,6.8,144.0,12.204
28211,Chloe,11808880,1188,5.9,96.0,29.075
598,City of God,30641770,4638,8.4,130.0,34.612
9339,Click,240685326,5006,6.2,107.0,24.08
7191,Cloverfield,170764026,5010,6.6,85.0,31.324
7214,Coach Carter,76669806,1564,7.5,136.0,19.347
38778,Dinner for Schmucks,86387857,1198,5.6,114.0,11.469
9366,Donnie Brasco,124909762,2852,7.5,147.0,15.645
666750,Dragonheart: Vengeance,0,178,6.8,97.0,189.934
300803,Dragonheart 3: The Sorcerer's Curse,0,164,5.3,97.0,22.413
10473,DragonHeart: A New Beginning,0,196,5.5,84.0,14.288
8413,Event Horizon,26673242,1647,6.5,96.0,18.005
575179,Fall Girls,0,5,5.7,140.0,5.093
9286,Final Destination 3,117719158,2491,6.0,93.0,102.944
9358,Final Destination 2,90426405,2587,6.2,90.0,29.617
9286,Final Destination 3,117719158,2491,6.0,93.0,102.944
1634,Free Willy,153698625,1189,6.2,112.0,18.09
4488,Friday the 13th,59754601,1723,6.4,95.0,59.478
16460,Garfield Gets Real,0,74,5.1,75.0,10.99
26728,Garfield's Fun Fest,0,25,5.2,79.0,6.207
19508,Garfield's Pet Force,0,69,5.8,78.0,8.836
1250,Ghost Rider,228738393,4088,5.5,114.0,38.333
429417,Ghost Stories,135095,819,6.5,98.0,16.234
124905,Godzilla,529076069,6276,6.2,123.0,42.769
2976,Hairspray,90450008,1920,6.7,117.0,14.131
343,Harold and Maude,0,634,7.7,91.0,13.588
8488,Hitch,368100420,4120,6.5,118.0,22.317
46713,Hunt to Kill,0,82,5.4,98.0,11.192
27205,Inception,825532764,27545,8.3,148.0,50.373
667706,Instructions Not Included,0,0,0.0,0.0,0.6
360408,Jeff Dunham: Unhinged in Hollywood,0,12,5.4,60.0,4.951
12589,Jimmy Neutron: Boy Genius,80936232,553,5.7,83.0,19.199
24803,Julie & Julia,129540499,1471,6.7,123.0,15.049
11232,Kate & Leopold,76019048,922,6.2,118.0,12.464
24,Kill Bill: Vol. 1,180899045,12424,8.0,111.0,27.217
393,Kill Bill: Vol. 2,152159461,9960,7.9,136.0,23.135
11543,Kingpin,25023434,535,6.5,114.0,11.508
9437,Kiss the Girls,60527873,920,6.4,115.0,20.295
16620,La Bamba,54215416,418,7.1,108.0,14.33
41216,Legend of the Guardians: The Owls of Ga'Hoole,140073390,1562,6.7,97.0,20.159
638866,Luccas Neto in: Children's Day,0,18,9.0,81.0,1.05
334,Magnolia,48451803,2197,7.7,189.0,15.521
171004,Mandi,0,1,6.0,167.0,1.4
16236,Mansfield Park,0,72,6.0,120.0,12.592
4379,Monster-in-Law,154749918,1094,6.1,101.0,17.324
560050,Over the Moon,0,341,7.7,100.0,928.622
4032,My Girl,59489799,1282,7.3,103.0,32.074
11025,New York Minute,23400000,630,6.1,91.0,11.317
1417,Pan's Labyrinth,83258226,7637,7.7,118.0,33.686
23827,Paranormal Activity,193355800,3518,5.9,86.0,45.857
9869,Patriot Games,178051587,968,6.6,117.0,17.042
494407,Pokémon the Movie: The Power of Us,23740788,84,6.6,100.0,19.385
476781,Posesif,0,11,8.0,102.0,3.252
35791,Resident Evil: Afterlife,300228084,2611,6.0,97.0,1.387
713825,Robot Riot,0,6,5.1,79.0,258.398
20618,Road Trip: Beer Pong,0,134,5.3,96.0,14.994
4247,Scary Movie,278019771,4486,6.3,88.0,48.324
130267,Seal Team Six: The Raid on Osama Bin Laden,0,198,5.9,90.0,6.226
355506,Siren,0,141,6.1,82.0,28.932
867,Sliver,116300000,382,5.5,108.0,16.697
15489,Snow Day,62500000,138,5.1,89.0,10.283
10409,Strictly Ballroom,33946224,201,6.5,94.0,8.206
10137,Stuart Little,300135367,3025,6.0,84.0,23.962
10996,Stuart Little 2,169956806,1681,5.7,78.0,19.401
13885,Sweeney Todd: The Demon Barber of Fleet Street,152000000,4180,7.1,116.0,25.117
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,78656813,681,6.1,88.0,17.22
1498,Teenage Mutant Ninja Turtles,201965915,1088,6.6,93.0,21.009
296,Terminator 3: Rise of the Machines,435000000,4561,6.1,109.0,33.692
534,Terminator Salvation,371353001,4620,6.0,115.0,34.155
11449,The Amityville Horror,86432000,490,6.4,117.0,34.019
590995,The Craft: Legacy,0,89,6.5,94.0,111.185
11386,The Crying Game,62548947,427,6.9,112.0,11.637
6519,The Dukes of Hazzard,110803676,761,5.5,104.0,15.719
19580,The Dukes of Hazzard: The Beginning,0,87,5.1,95.0,15.673
19912,The Final Destination,186167139,2090,5.6,82.0,34.737
23082,The Invention of Lying,31912793,1300,6.2,100.0,14.769
122,The Lord of the Rings: The Return of the King,1118888979,16503,8.5,201.0,49.87
121,The Lord of the Rings: The Two Towers,926287400,15517,8.3,179.0,49.786
9342,The Mask of Zorro,250288523,2814,6.5,136.0,23.538
37137,The Naked Gun 2½: The Smell of Fear,86930411,1337,6.8,85.0,17.403
37136,The Naked Gun: From the Files of Police Squad!,78756177,2347,7.2,86.0,18.346
11393,The Natural,47951979,357,7.0,137.0,11.828
23618,The Original Kings of Comedy,38251106,38,6.4,115.0,6.009
6623,The Peacemaker,110463140,594,5.9,124.0,12.714
565,The Ring,249348933,4234,6.6,115.0,28.825
1213,The Talented Mr. Ripley,128798265,2163,7.2,139.0,10.689
670266,Tremors: Shrieker Island,0,43,7.4,103.0,163.358
11069,Tremors 2: Aftershocks,0,566,6.1,100.0,23.808
10829,Tremors 3: Back to Perfection,0,384,5.7,104.0,25.586
10891,Tremors 4: The Legend Begins,0,280,5.5,101.0,21.642
339530,Tremors 5: Bloodlines,0,244,5.4,99.0,28.869
44264,True Grit,252276927,3698,7.3,110.0,14.691
22947,Up in the Air,163670000,2513,6.8,110.0,14.847
2655,What Lies Beneath,291420351,1191,6.4,130.0,19.354
8487,Wild Wild West,222104681,2325,5.3,106.0,17.736
252,Willy Wonka & the Chocolate Factory,4000000,2173,7.5,100.0,29.139
12160,Wyatt Earp,25052000,522,6.7,191.0,17.29
10201,Yes Man,223241637,4572,6.6,104.0,21.507
107257,A Perfect Ending,0,76,6.2,110.0,11.688
4688,Across the Universe,29625761,981,7.2,133.0,14.687
1164,Babel,135330182,2523,7.2,143.0,15.121
469176,Back to the 90's,0,1,3.0,5.0,0.683
855,Black Hawk Down,172989651,3784,7.3,145.0,36.895
198184,Chappie,104399548,5985,6.8,120.0,70.441
13673,Christmas with the Kranks,0,581,5.7,99.0,29.918
10708,Daddy Day Care,164433867,1484,5.8,92.0,15.296
514759,Gone Are the Days,0,21,6.0,99.0,9.157
338766,Hell or High Water,37589296,3121,7.3,102.0,18.769
217,Indiana Jones and the Kingdom of the Crystal Skull,786636033,5667,5.9,122.0,28.602
89,Indiana Jones and the Last Crusade,474171806,6818,7.8,127.0,33.94
85,Raiders of the Lost Ark,389925971,8473,7.9,115.0,35.032
87,Indiana Jones and the Temple of Doom,333000000,6217,7.3,118.0,30.144
2294,Jay and Silent Bob Strike Back,33788161,1001,6.4,104.0,12.138
209451,Jersey Boys,67347013,492,6.8,134.0,12.895
476378,Kevyn Aucoin Beauty & the Beast in Me,0,2,7.5,90.0,1.801
10148,Krystal,0,34,4.8,90.0,7.627
23830,Last Night,7644937,551,6.1,90.0,11.761
100,"Lock, Stock and Two Smoking Barrels",28356188,4337,8.2,105.0,8.603
413136,Merku Thodarchi Malai,0,10,8.6,122.0,2.336
11820,Mona Lisa Smile,0,1162,6.9,117.0,11.773
141803,Moshe Kasher: Live in Oakland,0,6,7.1,60.0,3.714
7183,Perfect Stranger,73090611,540,5.7,109.0,16.123
436931,Pokémon the Movie: I Choose You!,2401722,408,7.1,98.0,23.656
680,Pulp Fiction,214179088,19846,8.5,154.0,45.537
270780,Puriyaatha Puthir,0,8,7.1,140.0,1.15
280167,Taramani,0,18,6.7,150.0,2.174
9567,Tears of the Sun,86468162,1395,6.7,121.0,28.202
14574,The Boy in the Striped Pyjamas,20416563,4825,7.9,94.0,26.529
9495,The Crow,94000000,2464,7.5,102.0,22.016
382475,The Pass,0,84,6.8,87.0,11.033
206563,Trash,0,435,7.1,112.0,14.075
57081,Whitney Cummings: Money Shot,0,17,6.0,48.0,3.661
24593,Thinking XXX,0,42,5.0,58.0,42.991
11679,xXx: State of the Union,71073932,1274,5.0,101.0,82.023
200342,Aajcha Divas Majha,0,2,7.5,126.0,0.693
495795,Aata Pita,0,2,6.0,125.0,0.654
455008,AlphaGo,0,60,7.7,90.0,8.378
500274,Badha,0,2,7.0,91.0,0.6
467988,Camp Cool Kids,0,18,5.9,104.0,15.327
572393,Chittagong: The Last Stopover,0,0,0.0,,0.6
507884,Devrai,0,2,7.5,108.0,0.6
450941,Dries,0,9,7.2,90.0,2.102
333480,The Empire of Scents,0,3,7.7,84.0,0.6
499607,Eve's Apple,0,4,6.9,90.0,1.4
230846,Fandry,0,11,7.1,105.0,1.83
496378,Functional Fitness,0,8,5.9,105.0,1.665
412163,Green White Green,0,5,7.0,102.0,2.85
412762,Happy Hunting,0,54,5.0,91.0,9.374
496230,Heartthrob,90000000,54,5.5,86.0,8.296
530289,Hridaynath,0,0,0.0,102.0,0.6
46387,Hum Aapke Hain Koun..!,26900000,65,6.6,206.0,6.488
62883,Hum Saath Saath Hain,0,59,6.0,177.0,5.143
495125,Ideachi Kalpana,0,4,4.5,175.0,0.6
491811,Jora 10 Numbaria,0,3,8.3,135.0,1.812
54518,Justin Bieber: Never Say Never,98441954,289,5.1,105.0,13.944
495697,Kay Dyache Bola,0,4,7.8,103.0,0.766
473714,Maacher Jhol,0,6,6.7,108.0,1.33
495779,Maddman: The Steve Madden Story,0,6,7.1,78.0,5.416
27624,Maine Pyar Kiya,0,38,6.5,192.0,6.914
475904,Martin Luther: The Idea that Changed the World,0,8,6.9,114.0,5.119
624519,My Husband Is a Millionaire,0,1,6.0,130.0,0.6
167666,Monster High: Escape from Skull Shores,0,32,6.9,45.0,14.752
166747,Monster High: Friday Night Frights,0,39,6.9,46.0,10.757
227257,Monster High: Fright On!,0,27,6.4,46.0,15.749
260234,"Monster High: Frights, Camera, Action!",0,60,6.6,72.0,19.007
167313,Monster High: Why Do Ghouls Fall in Love?,0,46,7.1,45.0,17.52
382052,Not Alone,0,7,6.0,80.0,6.943
433946,Now More than Ever: The History of Chicago,0,8,7.3,113.0,5.187
249397,Nymphomaniac: Vol. II,2227167,2049,6.8,124.0,28.218
374464,Planetarium,0,137,4.5,109.0,8.529
433413,Residente,0,13,7.5,90.0,11.679
605796,Sanai Choughade,0,1,6.0,120.0,0.6
653303,Shahanpan Dega Deva,0,0,0.0,,0.6
396940,Super Dark Times,0,391,6.4,102.0,7.42
363579,The Age of Shadows,53165427,187,7.4,140.0,12.477
412189,The Arbitration,0,5,6.0,100.0,2.899
170989,The Damned Rain,0,4,7.0,95.0,2.249
401278,The Rehearsal,0,12,5.8,98.0,2.404
58770,The Trigger Effect,0,51,5.9,94.0,9.113
416160,The Vault,5728,259,4.8,91.0,11.792
74774,"Time, Gentlemen, Please!",0,4,8.0,82.0,4.064
495967,Treasures from the Wreck of the Unbelievable,0,20,6.7,82.0,5.726
543963,Yanda Kartavya Aahe,0,1,6.0,,0.6
362512,An American in Madras,0,5,7.2,84.0,1.856
408522,Autohead,0,6,5.4,97.0,1.689
5559,Bee Movie,287594577,3389,5.9,91.0,31.388
102969,Headwinds,0,73,5.9,91.0,5.642
400547,Hurricane Bianca,0,227,6.1,84.0,11.064
378229,Radiopetti,0,4,7.5,83.0,0.751
398636,Saheb Bibi Golaam,0,3,6.3,121.0,0.779
372711,The Land of the Enlightened,0,7,6.1,83.0,3.061
121636,The Rat Race,0,6,6.8,105.0,3.647
424992,To Be a Miss,0,8,6.1,84.0,1.211
398535,Udta Punjab,14900000,91,7.1,148.0,7.989
319073,How to Change the World,0,21,7.1,110.0,4.396
141867,Power Rangers Samurai: Clash of the Red Rangers - The Movie,0,17,7.1,46.0,10.179
656723,Power Rangers Super Samurai: Trickster Treat,0,0,0.0,0.0,2.289
210914,To and from New York,0,3,7.0,82.0,1.427
434767,God Bless the Broken Road,0,33,7.3,111.0,7.496
490818,Seeing Allred,0,22,6.7,96.0,6.317
433808,The Ritual,1785977,1695,6.1,94.0,21.834
433310,When We First Met,0,1822,6.6,97.0,23.024
420245,Don't Knock Twice,0,528,5.5,93.0,17.906
510498,High Flying Bird,0,141,5.7,90.0,11.963
580001,Kevin Hart's Guide to Black History,0,30,5.8,63.0,6.615
553646,ReMastered: The Two Killings of Sam Cooke,0,33,6.9,74.0,15.869
502350,The Tree of Blood,0,102,6.5,130.0,12.616
347984,6 Days,0,450,5.9,95.0,17.01
339669,Blinky Bill the Movie,0,26,5.6,93.0,4.572
639965,Happy Times,0,2,7.0,93.0,5.75
204436,Jack and the Cuckoo-Clock Heart,0,482,7.2,94.0,16.847
526034,Lez Bomb,0,24,7.1,91.0,5.281
430780,"Michael Bolton's Big, Sexy Valentine's Day Special",0,33,6.5,54.0,9.688
506763,Detective Dee: The Four Heavenly Kings,84168923,107,6.4,132.0,12.525
347881,The Confirmation,8382,119,6.3,101.0,12.927
502616,Fred Armisen: Standup for Drummers,0,15,6.0,65.0,8.171
406112,Welcome to Willits,0,29,4.0,82.0,6.456
462883,Woody Woodpecker,0,479,6.7,91.0,80.462
309581,Lila & Eve,0,158,5.8,94.0,11.289
573910,"Ray Romano: Right Here, Around the Corner",0,25,6.8,58.0,6.205
454889,Princess Cyd,0,62,6.7,96.0,9.661
384521,The Cloverfield Paradox,0,2219,5.6,102.0,23.566
426260,Thumper,0,42,5.7,93.0,6.624
440039,Naga the Eternal Yogi,0,2,8.0,73.0,1.815
357533,Star Men,0,6,7.2,85.0,3.53
426253,The Lovers,0,60,5.5,94.0,10.465
378137,Hannibal Buress: Comedy Camisado,0,45,6.5,67.0,6.753
106021,Erased,0,442,5.9,100.0,15.657
347127,The Charnel House,0,22,4.2,90.0,4.977
345869,French Dirty,0,5,4.8,72.0,2.187
439031,Daniel Sosa: Sosafado,0,2,6.0,77.0,1.915
253154,Imperial Dreams,0,115,6.7,87.0,8.693
509361,Billy Graham: An Extraordinary Journey,0,5,7.2,120.0,3.881
345009,Mine,1600000,948,6.6,133.0,23.076
438373,Quién te cantará,0,84,7.3,125.0,8.845
24122,The Rebound,21791288,617,6.4,95.0,17.452
473229,Big Bear,0,23,5.3,87.0,6.753
488621,The Chase,0,32,6.9,110.0,2.525
339158,Be Here Now,0,49,8.3,100.0,13.958
442087,Mike Birbiglia: Thank God for Jokes,0,48,7.4,71.0,6.766
447358,People You May Know,0,26,5.3,92.0,6.825
588730,A Second Chance: Rivals!,0,27,8.5,89.0,9.273
373564,Beauty and the Bestie,0,6,5.4,119.0,2.143
252981,Bride for Rent,0,9,8.1,115.0,2.08
452196,Can't Help Falling in Love,0,18,7.6,119.0,2.698
512188,Evening Shadows,0,4,6.5,101.0,1.016
205015,Four Sisters and a Wedding,0,7,7.4,126.0,5.127
247986,"Girl, Boy, Bakla, Tomboy",0,5,6.4,106.0,1.366
184791,It Takes A Man And A Woman,0,4,7.8,120.0,1.545
347956,My Ex-Ex,0,5,4.8,89.0,3.952
548001,Rise: Ini Kalilah,0,2,7.5,102.0,0.989
282761,She's Dating the Gangster,5870000,19,7.1,105.0,2.956
347561,The Breakup Playlist,0,5,6.8,117.0,1.924
9724,The Mistress of Spices,0,80,5.3,92.0,14.018
58336,You Changed My Life,0,4,7.3,111.0,1.735
333660,You're My Boss,0,6,7.8,116.0,2.975
377319,Derren Brown: Pushed to the Edge,0,59,7.4,70.0,8.741
507729,Marlon Wayans: Woke-ish,0,33,6.5,68.0,6.062
19086,Delta Force 2: The Colombian Connection,6698361,98,5.2,111.0,17.377
327953,Ralphie May: Unruly,0,11,4.5,83.0,6.083
59968,Our Idiot Brother,24816118,646,6.2,90.0,11.396
16453,Zach Galifianakis: Live at the Purple Onion,0,48,7.0,61.0,6.119
447358,People You May Know,0,26,5.3,92.0,6.825
333033,The Heyday of the Insensitive Bastards,0,20,5.7,97.0,6.481
386172,The Rift,0,26,3.6,90.0,4.011
51162,Winnie the Pooh,14460000,559,6.9,63.0,14.902
548537,I Am Jonas,0,140,6.9,82.0,8.397
263341,"Crouching Tiger, Hidden Dragon: Sword of Destiny",0,401,6.0,103.0,18.806
267480,The Look of Silence,332710,179,8.1,103.0,11.953
188166,Blue Ruin,993313,959,6.8,91.0,12.191
227735,Dolphin Tale 2,52424533,250,6.9,107.0,12.733
557881,Life of An Outcast,0,1,7.0,0.0,0.6
441701,Veronica,0,1152,6.1,105.0,20.661
363925,Operações Especiais,0,82,6.9,99.0,6.375
196750,Ghost in the Shell Arise - Border 1: Ghost Pain,0,111,7.1,58.0,12.724
240341,Ghost in the Shell Arise - Border 3: Ghost Tears,0,89,6.7,59.0,19.301
212168,Ghost in the Shell Arise - Border 2: Ghost Whispers,0,75,7.1,50.0,11.765
425591,I Don't Feel at Home in This World Anymore,0,815,6.5,96.0,9.665
528949,The Photographer of Mauthausen,0,423,6.9,111.0,11.655
401371,Mute,0,713,5.6,126.0,19.451
384798,Kill Command,0,397,5.5,99.0,25.923
373355,The Lovers and the Despot,0,22,7.1,98.0,4.395
429784,Bert Kreischer: The Machine,0,10,8.2,70.0,5.809
582868,Firebrand,0,1,6.0,116.0,1.865
525183,Paddleton,0,140,7.1,89.0,10.295
504321,Paris Is Us,0,130,4.4,83.0,8.671
543646,Shonar Pahar,0,1,8.0,139.0,0.903
241254,The Prince,0,370,4.8,93.0,21.724
209799,The Unknown Known,0,62,7.2,102.0,8.12
256569,Trespass Against Us,5711,221,5.9,99.0,9.985
390409,Magnus,0,30,6.8,76.0,2.605
473526,Secrets of Chatsworth,0,4,8.0,,1.822
473528,Secrets of Henry VIII's Palace: Hampton Court,0,7,7.1,60.0,2.079
473533,Secrets of Highclere Castle,0,5,7.2,55.0,1.673
677218,Secrets of the Tower of London,0,0,0.0,54.0,0.928
497370,The Drug King,0,49,6.3,139.0,35.638
537104,The Intent 2: The Come Up,0,9,4.1,103.0,4.877
10145,The Forgotten,117592831,776,5.9,91.0,15.701
72331,Abraham Lincoln: Vampire Hunter,116471580,2371,5.6,94.0,38.364
397601,The Bachelors,106212,89,7.1,99.0,11.154
440767,Trevor Noah: Afraid of the Dark,0,86,7.1,68.0,6.891
75301,Being Elmo: A Puppeteer's Journey,286201,104,7.4,80.0,9.375
36963,Kevin James: Sweat the Small Stuff,0,13,7.2,60.0,3.423
512218,Transformer,0,27,5.9,80.0,6.729
76656,Bugs,0,14,4.8,82.0,5.58
435129,The Breadwinner,312381,442,7.9,94.0,10.543
403540,Mirzya,1500000,18,6.1,129.0,3.028
513510,All Light Will End,0,17,5.5,85.0,5.624
505063,Await Further Instructions,0,145,5.3,91.0,13.599
485085,Manusangada,0,2,7.0,93.0,0.721
537347,Viking Destiny,0,24,4.9,91.0,4.976
502483,Kavin Jay : Everybody Calm Down!,0,5,4.6,53.0,4.389
436343,On Body and Soul,0,330,7.3,116.0,13.939
270676,The Bros.,0,1,7.0,91.0,0.913
362409,Trash Fire,0,55,5.9,91.0,13.915
478427,Postcards from London,0,13,5.9,90.0,4.909
56288,Spy Kids: All the Time in the World,85564310,660,4.7,89.0,21.022
506220,A Week in Watts,0,7,6.4,91.0,2.023
398588,Dismissed,0,208,6.6,87.0,12.417
14003,Fullmetal Alchemist The Movie: Conqueror of Shamballa,0,183,7.1,105.0,29.194
432836,Memoir of a Murderer,0,110,7.4,118.0,8.51
403509,Boy Missing,0,172,6.3,105.0,14.428
444246,Growing Up Wild,0,6,7.3,77.0,4.462
360365,Tini: The New Life of Violetta,17000172,257,7.1,95.0,16.711
396263,Gantz:O,2238600,409,7.3,95.0,21.033
150776,Abominable Christmas,0,19,6.6,44.0,3.651
140109,Dear Dracula,0,10,7.7,43.0,4.46
267192,Genius,5681622,493,6.5,104.0,11.797
422821,Blood Money,0,62,5.4,100.0,11.843
666397,Vir Das: For India,0,6,7.0,75.0,13.362
422972,Kill Ratio,0,23,3.8,86.0,6.04
397365,Madaari,4201176,48,7.2,134.0,5.893
376873,Rocky Handsome,0,47,6.2,126.0,6.152
377213,Three,4817642,66,6.9,136.0,5.432
246080,Black Sea,1171559,774,6.3,115.0,8.135
493101,Studio 54,0,39,6.5,98.0,7.993
463022,The Super,0,71,5.4,90.0,10.519
506246,Agustín Aristarán: Soy Rada,0,4,5.5,60.0,1.006
450489,Irreplaceable You,0,545,7.0,96.0,17.835
10139,Milk,54586584,1469,7.3,129.0,13.833
362185,Operator,0,61,5.1,88.0,8.237
68721,Iron Man 3,1214811252,16816,6.9,130.0,54.859
334522,Alone in Berlin,33125,273,6.7,103.0,11.987
477313,In the Family,0,72,6.9,124.0,6.056
444288,Anchor and Hope,0,15,5.1,111.0,2.463
476335,Shock and Awe,0,80,6.6,90.0,13.705
710647,Ayana,0,0,0.0,0.0,0.6
520777,Behind the Curve,0,158,6.2,96.0,15.889
14059,Snow Buddies,50802372,146,5.9,87.0,14.308
582376,Candyflip,0,1,4.0,105.0,0.944
33067,Chameli,0,11,6.0,108.0,1.985
500734,#SquadGoals,0,16,4.5,90.0,6.286
38922,Fatso,0,19,5.7,93.0,7.13
544681,Neevevaro,0,2,6.0,130.0,1.352
547454,Never Heard,0,8,7.0,89.0,5.627
550290,Outlawed,0,69,7.0,102.0,6.894
59362,Pyaar Ke Side Effects,0,11,6.4,132.0,3.188
59372,Sur,0,2,5.5,143.0,1.153
502143,The Breaker Upperers,0,151,5.1,82.0,8.898
750340,Deadly Detention,0,1,10.0,0.0,3.052
19671,Ugly Aur Pagli,1000000,1,2.0,117.0,1.4
517324,Yucatán,0,100,5.6,129.0,7.05
408620,Asura: The City of Madness,0,41,6.9,136.0,7.704
499196,Daagdi Chaawl,0,2,6.5,120.0,0.672
86279,Fakta Ladh Mhana,0,4,6.5,145.0,1.4
701079,Matichya Chuli (मातीच्या चुली),0,1,5.0,0.0,0.6
93479,Morya,0,4,6.9,19.0,0.741
191112,Premachi Goshta,0,2,7.0,135.0,0.6
82318,Sakhi,0,3,7.3,150.0,0.955
304633,Sarivar Sari,0,1,7.0,0.0,0.6
32985,Solomon Kane,19652185,899,5.9,104.0,22.631
170854,Tukaram,0,2,7.5,0.0,0.914
1732,The Prisoner of Zenda,0,19,6.0,108.0,4.397
356464,A Heavy Heart,0,16,7.3,109.0,1.837
364306,"Aram, Aram",0,6,6.5,79.0,3.464
393868,The Champions League,0,59,4.4,88.0,3.924
41120,Rush: Beyond the Lighted Stage,0,46,7.8,107.0,8.364
411638,The Fury of a Patient Man,1813729,316,6.6,92.0,10.396
278464,The Memory of Water,0,16,6.3,88.0,5.154
273997,Stop at Nothing: The Lance Armstrong Story,0,44,7.4,100.0,4.17
547009,Greener Grass,0,38,6.1,95.0,10.63
573917,"Ken Jeong: You Complete Me, Ho",0,45,6.0,62.0,6.94
505159,Chris Rock: Tamborine,0,97,6.5,64.0,8.841
505175,Love per Square Foot,0,74,6.8,133.0,4.079
346650,Girlfriend's Day,0,77,4.8,70.0,11.007
439107,Katherine Ryan: In Trouble,0,32,6.4,63.0,5.388
79461,Katy Meets the Aliens,0,3,4.0,74.0,1.4
329155,Sister Code,0,9,6.8,84.0,4.269
34626,Merantau,0,116,6.3,106.0,8.67
296121,Trophy Heads,0,8,6.1,87.0,5.758
415818,Virunga: Gorillas in Peril,0,3,7.0,28.0,2.183
524288,Period. End of Sentence.,0,183,8.0,26.0,6.584
393135,Harry Potter and the Ten Years Later,0,5,8.0,98.0,18.568
246860,Clouds of Sils Maria,1851517,529,6.7,124.0,14.359
490000,We the Animals,0,89,6.7,94.0,10.591
372518,Stronger Than The World: The Story of José Aldo,0,98,6.6,107.0,8.551
339792,David Brent: Life on the Road,0,238,6.1,96.0,13.246
440888,Grillo vs Grillo,0,10,6.6,95.0,1.4
60378,Hitler: A Career,0,29,7.5,150.0,2.729
390603,14 Minutes from Earth,0,5,5.4,86.0,1.635
245,About a Boy,129000000,1562,6.7,101.0,11.838
71,Billy Elliot,109280263,2685,7.6,110.0,13.938
536869,Cats,73515024,527,4.4,110.0,49.519
524087,Dear Ex,0,61,7.5,99.0,5.833
579450,Free Rein: Valentine's Day,0,36,7.3,0.0,8.708
675592,Guilty,0,32,6.7,119.0,18.344
466654,Have You Seen the Listers?,0,2,8.3,86.0,1.244
458991,Heal,0,20,7.3,108.0,8.786
300424,LEGO DC Comics Super Heroes: Batman: Be-Leaguered,0,57,6.3,22.0,9.299
528222,LEGO Marvel Super Heroes: Black Panther - Trouble in Wakanda,0,16,5.7,22.0,6.717
509080,LEGO Marvel Super Heroes - Guardians of the Galaxy: The Thanos Threat,0,11,5.9,22.0,7.146
426375,Malicious,0,73,5.3,90.0,13.532
22832,Ninja Assassin,60462347,878,6.4,99.0,38.434
340676,Personal Shopper,1305195,822,5.9,106.0,16.059
376660,The Edge of Seventeen,18803648,2937,7.1,105.0,18.681
476929,The Witch Files,0,21,6.5,87.0,6.659
579473,True: Happy Hearts Day,0,3,7.0,23.0,1.271
463684,Velvet Buzzsaw,0,1347,5.4,113.0,13.97
524698,What Makes a Psychopath?,0,1,7.0,49.0,1.411
